CustomerID,FirstName,MiddleName,LastName,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
20223,Terrance,E,Malhotra,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0136,08/10/1967,Bachelors ,Professional,M,M,1,4,5,5,104256
20224,Lawrence,J,Gill,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0155,02/09/1966,Graduate Degree,Management,M,M,0,3,5,5,145539
20225,Sharon,,Rai,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0158,01/11/1966,Bachelors ,Professional,F,S,1,0,0,0,97486
20226,Valerie,C,She,Findon,South Australia,Australia,5023,1 (11) 500 555-0191,08/04/1966,Bachelors ,Professional,F,M,1,0,0,0,106064
20227,Louis,K,Zhang,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0143,08/11/1966,Bachelors ,Professional,M,M,1,0,0,2,140470
20228,Raymond,S,Arthur,Seaford,Victoria,Australia,3198,1 (11) 500 555-0164,23/06/1966,Graduate Degree,Management,M,M,1,0,0,0,146271
20229,Austin,F,Walker,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0113,27/08/1965,Bachelors ,Professional,M,M,1,1,2,2,101231
20230,Gary,D,Munoz,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0140,12/04/1965,Bachelors ,Professional,M,M,1,1,3,3,93131
20231,Kelvin,,Zhou,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0156,09/02/1965,Bachelors ,Professional,M,S,0,1,0,0,97461
20232,Franklin,L,Chande,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0166,11/05/1964,Bachelors ,Professional,M,M,1,2,3,3,111668
20233,Jenny,,Raje,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0147,07/04/1964,Bachelors ,Professional,F,S,1,2,3,3,90105
20234,Gerald,,Mehta,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0152,20/10/1964,Bachelors ,Professional,M,S,1,3,4,4,112944
20235,Kenneth,,Deng,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0153,23/05/1964,Bachelors ,Professional,M,S,1,3,4,4,101558
20236,Cesar,R,Chandra,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0119,14/03/1963,Bachelors ,Professional,M,S,0,2,2,3,96994
20237,Hunter,E,Yang,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0116,19/02/1963,Bachelors ,Professional,M,M,0,1,0,0,98586
20238,Anna,,Watson,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0112,14/12/1967,Bachelors ,Professional,F,S,1,0,0,2,107031
20239,Jill,A,Ortega,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0199,27/12/1967,Bachelors ,Professional,F,M,1,0,0,2,111942
20241,Cesar,J,Mehta,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0197,03/08/1961,Partial College,Skilled Manual,M,M,0,1,0,1,86365
20242,Christopher,M,Thomas,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0137,07/07/1931,Graduate Degree,Management,M,M,0,2,0,5,169688
20243,Tamara,A,Ye,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0190,21/06/1966,Graduate Degree,Management,F,S,0,1,0,0,120886
20244,Dawn,C,Raji,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0126,17/05/1966,Graduate Degree,Management,F,S,0,1,0,0,134184
20245,Darren,L,Malhotra,Geelong,Victoria,Australia,3220,1 (11) 500 555-0124,09/08/1966,Graduate Degree,Management,M,S,1,1,0,0,156669
20246,Mindy,,Xu,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0155,19/02/1966,Bachelors ,Professional,F,M,0,1,0,0,113476
20247,Kristina,L,Lopez,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0164,26/07/1966,Bachelors ,Professional,F,S,0,1,0,0,99380
20248,Gina,,Suarez,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0142,03/03/1960,Partial College,Skilled Manual,F,M,1,1,0,1,64876
20249,Tasha,M,Kumar,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0180,03/07/1960,Partial College,Skilled Manual,F,S,1,1,0,1,89335
20250,Charles,M,Garcia,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0167,26/06/1960,Partial College,Skilled Manual,M,M,1,1,0,1,90710
20252,Darrell,,Raje,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0112,23/06/1960,Partial College,Skilled Manual,M,M,1,1,0,1,85964
20253,Veronica,G,Kapoor,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0156,13/04/1965,Bachelors ,Professional,F,S,0,1,0,0,89928
20254,Dana,,Gutierrez,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0130,16/05/1965,Bachelors ,Professional,F,S,1,4,5,5,106812
20255,Stephanie,,Russell,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0116,05/08/1965,Bachelors ,Professional,F,M,1,4,5,5,100553
20256,Javier,R,Serrano,Melton,Victoria,Australia,3337,1 (11) 500 555-0128,04/05/1964,Bachelors ,Professional,M,S,0,1,0,0,114095
20257,Roy,C,Carlson,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0162,25/07/1964,Bachelors ,Professional,M,S,0,1,0,0,91973
20258,Katelyn,,Ward,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0169,24/04/1963,Bachelors ,Professional,F,S,0,1,0,0,78657
20259,Jenny,,Andersen,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0160,28/09/1963,Bachelors ,Professional,F,S,0,2,0,0,83744
20260,Ethan,C,Martinez,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0139,18/05/1962,Partial College,Skilled Manual,M,S,1,1,0,1,82064
20261,Mariah,,Rivera,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0197,26/03/1962,Partial College,Skilled Manual,F,M,1,1,0,1,70022
20262,Brett,A,Prasad,Seaford,Victoria,Australia,3198,1 (11) 500 555-0146,01/06/1962,Partial College,Skilled Manual,M,M,1,2,4,5,80047
20263,Steve,C,Zhou,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0147,16/12/1962,Partial College,Skilled Manual,M,S,1,2,4,5,98019
20266,Summer,L,Gonzalez,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0112,27/07/1961,Partial College,Skilled Manual,F,M,0,2,4,5,76290
20267,Monica,D,Garcia,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0117,08/08/1960,Partial College,Skilled Manual,F,M,1,3,4,5,66146
20268,Jorge,,He,Melton,Victoria,Australia,3337,1 (11) 500 555-0140,10/07/1960,Partial College,Skilled Manual,M,M,1,3,4,5,83096
20269,Hunter,A,Foster,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0112,27/10/1949,High School,Skilled Manual,M,M,0,2,1,2,21061
20270,Kevin,L,Phillips,Imperial Beach,California,United States,91932,128-555-0160,04/05/1976,High School,Skilled Manual,M,M,1,2,0,0,51903
20271,Barry,B,Fernandez,Berkeley,California,United States,94704,801-555-0110,19/02/1976,High School,Skilled Manual,M,S,0,2,0,0,50450
20272,Seth,W,James,Bellingham,Washington,United States,98225,949-555-0190,23/04/1975,High School,Skilled Manual,M,S,0,2,0,0,61050
20273,Katherine,J,Martin,Victoria,British Columbia,Canada,V8V,320-555-0187,28/10/1976,High School,Skilled Manual,F,S,1,2,0,0,39324
20274,Brent,,Wang,Ballard,Washington,United States,98107,130-555-0173,21/04/1976,High School,Skilled Manual,M,M,1,2,0,0,49395
20275,Angela,J,Kelly,Lake Oswego,Oregon,United States,97034,176-555-0150,06/01/1980,High School,Skilled Manual,F,M,0,2,0,0,47415
20276,Haley,R,Sanchez,Seattle,Washington,United States,98104,688-555-0130,26/09/1980,High School,Skilled Manual,F,S,1,2,0,0,28424
20277,Mary,R,Hall,Melton,Victoria,Australia,3337,1 (11) 500 555-0192,28/07/1937,Partial College,Clerical,F,M,0,2,0,2,36926
20279,Trevor,A,Henderson,Grossmont,California,United States,91941,769-555-0124,11/01/1977,High School,Skilled Manual,M,S,1,2,0,0,56003
20281,Karl,V,Xie,Bothell,Washington,United States,98011,508-555-0163,28/04/1979,High School,Skilled Manual,M,S,0,2,0,0,51934
20282,Trisha,,Xu,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0133,01/01/1939,Bachelors ,Management,F,S,1,2,0,2,55939
20283,Katie,A,Shen,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0163,08/12/1940,Bachelors ,Management,F,M,1,2,0,2,44799
20284,Deanna,,Ashe,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0116,12/06/1943,Graduate Degree,Management,F,S,1,1,0,2,89046
20286,Stacey,W,Wu,Bellflower,California,United States,90706,729-555-0112,05/11/1976,Partial College,Skilled Manual,F,S,0,1,0,0,46117
20287,Destiny,V,Simmons,Chula Vista,California,United States,91910,343-555-0120,20/11/1976,Partial College,Skilled Manual,F,S,1,1,0,0,57650
20288,Jeremiah,,Edwards,Imperial Beach,California,United States,91932,109-555-0143,23/01/1976,Partial College,Skilled Manual,M,S,0,1,0,0,58124
20289,Jada,,Richardson,Mill Valley,California,United States,94941,276-555-0157,11/06/1976,Partial College,Skilled Manual,F,S,0,1,0,0,38056
20291,Alexis,,Walker,San Carlos,California,United States,94070,371-555-0170,03/11/1975,High School,Skilled Manual,F,S,0,2,0,0,41965
20292,Katherine,,Ross,Daly City,California,United States,94015,946-555-0151,20/07/1974,Partial College,Skilled Manual,F,S,0,1,0,0,50517
20293,Rachel,A,Jackson,Mill Valley,California,United States,94941,876-555-0164,05/05/1974,Partial College,Skilled Manual,F,S,1,1,0,0,44765
20294,Julia,B,Davis,Woodland Hills,California,United States,91364,745-555-0118,14/08/1974,Partial College,Skilled Manual,F,S,0,1,0,0,60360
20295,Christopher,C,Brown,Tacoma,Washington,United States,98403,894-555-0164,03/11/1973,Partial College,Skilled Manual,M,M,0,1,0,0,81049
20296,Morgan,L,Diaz,Burlingame,California,United States,94010,416-555-0116,27/02/1973,Partial College,Skilled Manual,F,S,0,1,0,0,61566
20297,Valerie,,Wu,Berkeley,California,United States,94704,164-555-0125,14/09/1967,Graduate Degree,Management,F,S,0,2,0,0,151226
20298,Edgar,,Arun,Burbank,California,United States,91502,102-555-0196,06/04/1967,Graduate Degree,Management,M,S,0,0,0,0,165194
20299,Megan,J,Cook,N. Vancouver,British Columbia,Canada,V7L 4J4,831-555-0177,06/11/1968,Bachelors ,Management,F,M,1,1,4,4,101635
20300,Xavier,M,Garcia,Vancouver,British Columbia,Canada,V7L 4J4,374-555-0113,23/06/1968,Partial College,Skilled Manual,M,S,0,2,4,4,102933
20301,Gloria,L,Bradley,Bellingham,Washington,United States,98225,396-555-0131,22/10/1968,Partial College,Skilled Manual,F,M,1,3,4,4,98483
20302,Tasha,,Andersen,Burlingame,California,United States,94010,599-555-0175,19/11/1968,Graduate Degree,Management,F,S,0,3,0,1,144735
20303,Bryce,J,Morgan,Colma,California,United States,94014,828-555-0122,25/04/1968,Graduate Degree,Management,M,M,1,1,0,1,189328
20304,Jesse,,Edwards,Walla Walla,Washington,United States,99362,804-555-0178,23/08/1979,High School,Skilled Manual,M,S,0,2,0,0,56376
20305,Caleb,,Ross,Bellflower,California,United States,90706,630-555-0191,26/12/1979,Partial College,Skilled Manual,M,S,0,1,0,0,58277
20306,Mary,,Baker,Concord,California,United States,94519,232-555-0111,12/11/1979,Partial College,Skilled Manual,F,S,0,1,0,0,58940
20307,Natalie,T,Blue,Coronado,California,United States,92118,238-555-0116,23/03/1979,Partial College,Skilled Manual,F,S,1,1,0,0,36902
20308,Pieter,L,Uittenbogaard,Lemon Grove,California,United States,91945,517-555-0145,26/10/1979,Partial College,Skilled Manual,F,M,1,1,0,0,54052
20309,Cristina,J,Sharma,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0166,11/11/1944,High School,Skilled Manual,F,M,1,4,0,5,31096
20310,Timothy,R,Ramirez,Long Beach,California,United States,90802,592-555-0129,04/04/1979,Partial College,Skilled Manual,M,S,1,1,0,0,83897
20311,Cole,,Bell,Los Angeles,California,United States,90012,549-555-0127,11/02/1979,Partial College,Skilled Manual,M,M,0,1,0,0,88641
20312,Ryan,A,Lewis,N. Vancouver,British Columbia,Canada,V7L 4J4,591-555-0115,22/05/1978,Partial High School,Clerical,M,M,0,2,0,0,45193
20313,Oscar,G,Bennett,Beaverton,Oregon,United States,97005,402-555-0135,11/11/1978,Partial College,Skilled Manual,M,S,0,1,0,0,45866
20314,Russell,J,Deng,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0198,13/11/1947,High School,Skilled Manual,M,M,0,2,1,2,17623
20315,Devin,,Ramirez,Walla Walla,Washington,United States,99362,453-555-0170,25/08/1978,Partial College,Skilled Manual,M,S,1,1,0,0,61450
20316,Suzanne,R,Zhang,Findon,South Australia,Australia,5023,1 (11) 500 555-0158,13/09/1946,High School,Skilled Manual,F,S,1,2,0,4,17878
20317,Alex,K,Green,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0176,22/05/1946,High School,Skilled Manual,M,M,0,2,0,4,19673
20318,Amanda,L,Turner,N. Vancouver,British Columbia,Canada,V7L 4J4,765-555-0188,03/11/1971,Graduate Degree,Skilled Manual,F,M,1,0,1,1,88768
20319,Dylan,,Alexander,Burien,Washington,United States,98168,272-555-0110,06/11/1971,Graduate Degree,Skilled Manual,M,M,1,0,1,1,116572
20320,Mindy,F,Nath,Bellflower,California,United States,90706,829-555-0154,05/10/1971,Graduate Degree,Skilled Manual,F,M,1,0,1,1,73368
20322,Rachel,,Wood,Marysville,Washington,United States,98270,462-555-0195,18/04/1963,Partial College,Professional,F,S,1,1,0,0,102089
20323,Justin,A,Coleman,Redmond,Washington,United States,98052,172-555-0163,02/10/1963,Partial College,Professional,M,S,0,2,0,0,130959
20325,Charles,,Williams,Newport Beach,California,United States,92625,177-555-0190,20/01/1963,Bachelors ,Management,M,S,0,4,2,3,170947
20326,Paige,,Blue,San Carlos,California,United States,94070,491-555-0198,11/08/1963,Bachelors ,Management,F,M,1,4,2,3,132252
20327,Sophia,,Perez,San Carlos,California,United States,94070,604-555-0191,12/04/1963,Bachelors ,Management,F,M,1,4,2,3,141308
20328,Sierra,,Carter,San Diego,California,United States,92102,899-555-0129,18/11/1963,Bachelors ,Management,F,M,1,4,0,2,139711
20329,Jose,C,Yang,West Covina,California,United States,91791,186-555-0112,12/12/1963,Bachelors ,Management,M,M,1,4,1,1,173815
20330,Nathan,A,Thomas,Shawnee,British Columbia,Canada,V9B 5T2,122-555-0199,05/06/1962,Partial College,Professional,M,M,1,2,4,5,137391
20331,Jeremy,,Cox,Bellingham,Washington,United States,98225,713-555-0188,06/06/1962,Partial College,Professional,M,M,1,4,4,5,116570
20332,Danny,J,Navarro,Bellingham,Washington,United States,98225,835-555-0197,02/05/1962,Partial College,Professional,M,M,1,4,4,5,122405
20333,Abigail,,Gonzales,Edmonds,Washington,United States,98020,176-555-0117,18/10/1962,Partial College,Professional,F,S,0,3,2,2,95571
20334,Jeremiah,S,Mitchell,Bellflower,California,United States,90706,511-555-0134,14/05/1962,Bachelors ,Management,M,M,1,1,3,3,169047
20336,Ian,,Young,Concord,California,United States,94519,419-555-0170,10/12/1962,Bachelors ,Management,M,M,1,3,3,3,161388
20337,Xavier,,Hall,La Jolla,California,United States,92806,780-555-0196,07/10/1962,High School,Professional,M,M,1,4,3,3,160974
20338,Anna,,James,Lakewood,California,United States,90712,873-555-0154,20/01/1962,Bachelors ,Management,F,S,0,4,2,2,147015
20339,Kaitlyn,,Hughes,Long Beach,California,United States,90802,117-555-0199,26/07/1962,Bachelors ,Management,F,M,1,4,2,2,148004
20340,Makayla,,Kelly,National City,California,United States,91950,431-555-0121,27/03/1962,Bachelors ,Management,F,M,1,4,2,2,138231
20342,Aimee,J,Lu,Bremerton,Washington,United States,98312,322-555-0111,16/03/1961,Partial College,Professional,F,M,1,3,4,5,98258
20344,Ashlee,,Anand,Beverly Hills,California,United States,90210,147-555-0118,15/10/1961,Bachelors ,Management,F,M,1,3,3,3,141636
20345,Regina,S,Martinez,Beverly Hills,California,United States,90210,583-555-0123,18/07/1961,Bachelors ,Management,F,S,1,3,3,3,126124
20346,Angelica,,Washington,San Diego,California,United States,92102,160-555-0156,05/04/1961,Bachelors ,Management,F,S,0,3,3,3,142597
20347,Savannah,K,Roberts,San Gabriel,California,United States,91776,926-555-0119,16/09/1961,Bachelors ,Management,F,M,1,4,2,2,143308
20348,Chloe,,Evans,Spring Valley,California,United States,91977,574-555-0134,14/09/1961,Bachelors ,Management,F,S,0,2,3,3,132466
20349,Nicole,M,Harris,Novato,California,United States,94947,519-555-0140,12/12/1955,High School,Professional,F,M,0,2,0,2,63313
20350,Isabella,C,Campbell,Oak Bay,British Columbia,Canada,V8P,678-555-0163,02/02/1955,High School,Professional,F,M,0,2,0,2,80953
20352,Melissa,,Foster,Beaverton,Oregon,United States,97005,341-555-0182,10/05/1955,High School,Professional,F,M,1,0,3,4,78882
20353,Allison,,Phillips,La Jolla,California,United States,92806,313-555-0116,16/10/1954,Partial High School,Skilled Manual,F,S,0,2,0,2,92251
20354,Austin,,Williams,Burnaby,British Columbia,Canada,V3J 6Z3,730-555-0151,02/11/1954,Partial High School,Skilled Manual,M,M,0,2,0,2,116435
20355,Melanie,S,Gray,Salem,Oregon,United States,97301,717-555-0178,01/05/1954,Partial High School,Skilled Manual,F,S,0,2,0,2,84916
20356,Louis,K,Lu,Beaverton,Oregon,United States,97005,203-555-0166,08/07/1935,Partial College,Professional,M,M,0,2,0,3,64595
20357,Julian,,Price,Marysville,Washington,United States,98270,704-555-0164,01/08/1935,Graduate Degree,Management,F,M,1,2,0,2,76398
20358,Brian,,Murphy,Walla Walla,Washington,United States,99362,119-555-0160,14/09/1935,Graduate Degree,Management,M,M,1,2,0,2,66771
20359,Rachel,,Blue,Bellflower,California,United States,90706,665-555-0199,04/03/1935,Graduate Degree,Management,F,M,1,2,0,2,107903
20360,Brianna,M,Russell,Imperial Beach,California,United States,91932,623-555-0192,23/04/1935,Graduate Degree,Management,F,M,1,4,3,3,147766
20361,Jonathon,,Moreno,Burien,Washington,United States,98168,589-555-0117,03/10/1936,Graduate Degree,Management,M,M,1,2,0,2,84210
20362,Seth,L,Gonzalez,Walla Walla,Washington,United States,99362,387-555-0135,15/12/1936,Graduate Degree,Management,M,M,0,2,0,2,100822
20363,Alexander,L,Brown,Daly City,California,United States,94015,760-555-0113,05/03/1936,Bachelors ,Management,M,S,1,2,0,4,130778
20364,Anna,,Jackson,West Covina,California,United States,91791,165-555-0139,27/02/1936,Graduate Degree,Management,F,M,1,3,3,3,145521
20365,Isaac,L,Scott,Bellingham,Washington,United States,98225,523-555-0152,27/07/1960,High School,Professional,M,M,1,2,3,4,132762
20366,Marcus,A,Powell,Grossmont,California,United States,91941,999-555-0152,03/09/1960,High School,Professional,M,M,1,4,3,3,152833
20367,Jessica,,Anderson,Lakewood,California,United States,90712,619-555-0187,21/02/1960,High School,Professional,F,M,0,2,4,4,126852
20368,Thomas,J,Jackson,Spring Valley,California,United States,91977,332-555-0140,05/09/1954,Partial High School,Skilled Manual,M,S,1,2,0,2,126867
20369,Trevor,J,Barnes,Corvallis,Oregon,United States,97330,543-555-0173,23/08/1954,Partial High School,Skilled Manual,M,S,1,2,0,2,113369
20372,Kaitlyn,,Edwards,Lake Oswego,Oregon,United States,97034,110-555-0118,22/10/1954,Partial High School,Skilled Manual,F,M,0,2,0,2,72410
20373,Morgan,C,Williams,Langley,British Columbia,Canada,V3A 4R2,575-555-0199,17/01/1954,Partial High School,Skilled Manual,F,M,0,2,0,2,58669
20374,Fernando,S,Adams,Fremont,California,United States,94536,247-555-0133,15/06/1954,Partial High School,Skilled Manual,M,M,0,2,0,2,71693
20375,Olivia,,Perry,Westminster,British Columbia,Canada,V3L 1H4,727-555-0182,17/03/1953,Graduate Degree,Management,F,S,1,2,0,3,100136
20376,Destiny,,Lewis,Concord,California,United States,94519,624-555-0118,15/11/1953,Graduate Degree,Management,F,S,1,2,0,3,87756
20377,Brian,E,Reed,Lebanon,Oregon,United States,97355,541-555-0160,27/03/1953,Graduate Degree,Management,M,M,1,2,0,3,118304
20378,Nathan,M,Jai,Burien,Washington,United States,98168,654-555-0128,25/09/1937,Graduate Degree,Management,M,M,1,2,0,3,110966
20379,Brittney,C,Chen,Bellflower,California,United States,90706,488-555-0126,18/11/1937,Graduate Degree,Management,F,S,1,2,0,3,105671
20380,Catherine,M,Reed,Westminster,British Columbia,Canada,V3L 1E7,174-555-0176,03/02/1937,Graduate Degree,Management,F,M,1,2,0,3,111498
20381,Blake,,Bennett,Marysville,Washington,United States,98270,590-555-0124,07/06/1938,Graduate Degree,Management,M,M,1,2,0,3,115413
20382,Jack,M,Hernandez,Lakewood,California,United States,90712,186-555-0175,24/09/1938,Graduate Degree,Management,M,M,1,2,0,5,98852
20383,Richard,M,Hernandez,Seattle,Washington,United States,98104,169-555-0138,03/09/1939,Graduate Degree,Management,M,S,1,2,0,3,115170
20384,Luis,,Gonzalez,Imperial Beach,California,United States,91932,857-555-0157,12/02/1939,Graduate Degree,Management,M,M,0,2,0,3,103344
20385,Jason,,Patterson,Olympia,Washington,United States,98501,111-555-0199,18/10/1939,Graduate Degree,Management,M,M,1,2,0,5,122459
20387,Jordan,R,Adams,Burbank,California,United States,91502,756-555-0151,12/11/1940,Graduate Degree,Management,M,M,0,2,0,3,102257
20388,Natasha,A,Gill,Bellingham,Washington,United States,98225,565-555-0125,04/11/1940,Graduate Degree,Management,F,M,0,2,0,5,97275
20389,Lee,,Romero,Ballard,Washington,United States,98107,461-555-0172,05/02/1940,Graduate Degree,Management,M,M,1,2,0,5,110766
20390,Ross,,Ramos,Bremerton,Washington,United States,98312,519-555-0126,12/02/1940,Graduate Degree,Management,M,S,1,2,0,5,113927
20391,Meghan,A,Serrano,Concord,California,United States,94519,860-555-0110,20/05/1940,Graduate Degree,Management,F,M,1,2,0,5,91316
20392,Destiny,H,Ramirez,Palo Alto,California,United States,94303,961-555-0130,11/03/1940,Bachelors ,Management,F,M,1,2,0,4,104536
20393,Kaitlyn,,White,Grossmont,California,United States,91941,493-555-0195,13/03/1940,Bachelors ,Management,F,S,1,2,0,4,110739
20394,Emma,S,Butler,Olympia,Washington,United States,98501,720-555-0117,15/04/1941,Bachelors ,Management,F,M,1,2,0,4,71206
20397,Isaiah,A,Gray,Grossmont,California,United States,91941,915-555-0139,23/09/1941,Bachelors ,Management,M,M,1,2,0,4,82396
20398,Jordan,,Collins,Palo Alto,California,United States,94303,706-555-0165,01/06/1941,Graduate Degree,Management,F,S,1,2,0,5,99864
20399,Benjamin,,Rodriguez,Lynnwood,Washington,United States,98036,489-555-0186,16/06/1942,Bachelors ,Management,M,M,1,2,0,4,73178
20400,Sydney,,Henderson,Fremont,California,United States,94536,699-555-0122,21/09/1942,Bachelors ,Management,F,M,1,2,0,4,67651
20401,Hannah,G,Jenkins,Burlingame,California,United States,94010,802-555-0111,11/04/1942,Bachelors ,Management,F,M,1,2,0,4,63097
20402,Vincent,,Liang,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0139,15/07/1946,High School,Skilled Manual,M,M,0,2,0,4,13098
20404,Jorge,,Yang,Findon,South Australia,Australia,5023,1 (11) 500 555-0166,10/08/1948,Partial High School,Clerical,M,S,1,2,1,2,29577
20405,Isaiah,,Campbell,San Carlos,California,United States,94070,677-555-0182,03/07/1978,Partial College,Skilled Manual,M,S,0,2,0,0,78032
20406,Felicia,D,Munoz,Seaford,Victoria,Australia,3198,1 (11) 500 555-0141,05/02/1948,Partial High School,Clerical,F,M,1,2,1,2,21912
20407,Kristopher,C,Vance,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0171,24/11/1948,Partial High School,Clerical,M,M,1,2,1,2,26926
20408,Isaac,,Morgan,Burien,Washington,United States,98168,709-555-0145,17/07/1977,Partial High School,Clerical,M,S,1,2,0,0,34223
20409,Sophia,,Young,Spokane,Washington,United States,99202,146-555-0195,17/11/1977,Partial College,Skilled Manual,F,S,1,2,0,0,51408
20410,Richard,,Jackson,Spokane,Washington,United States,99202,790-555-0131,12/06/1977,Partial College,Skilled Manual,M,M,1,2,0,0,51671
20411,Cole,S,James,El Cajon,California,United States,92020,117-555-0150,05/06/1977,Partial College,Skilled Manual,M,M,1,2,0,0,97683
20412,David,,Jackson,Torrance,California,United States,90505,760-555-0137,23/10/1977,Partial College,Skilled Manual,M,M,1,2,0,0,85110
20413,Taylor,L,Powell,Berkeley,California,United States,94704,666-555-0172,06/05/1976,Partial College,Skilled Manual,F,M,1,2,0,0,61800
20414,Amanda,M,Bailey,Newport Beach,California,United States,92625,241-555-0141,23/11/1976,Partial College,Skilled Manual,F,M,1,2,0,0,73279
20415,Evelyn,,Sai,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0141,16/06/1949,Partial High School,Clerical,F,M,1,2,1,2,20248
20416,Dale,M,Goel,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0121,22/12/1949,Partial College,Clerical,M,S,1,2,0,3,51027
20417,Bruce,P,Vazquez,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0178,11/02/1950,Partial College,Clerical,M,M,0,2,0,3,47035
20418,Joe,C,Vazquez,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0152,13/04/1950,Partial College,Clerical,M,M,0,2,0,3,51347
20420,Evelyn,S,Mehta,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0117,04/02/1951,High School,Skilled Manual,F,M,1,2,0,3,50000
20421,Victoria,C,Alexander,Bellflower,California,United States,90706,656-555-0189,18/07/1980,Partial High School,Clerical,F,S,1,2,0,0,50975
20422,Maria,,Brooks,San Diego,California,United States,92102,231-555-0159,17/08/1980,Partial College,Skilled Manual,F,S,1,2,0,0,78275
20423,Alicia,H,Goel,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0147,10/10/1952,High School,Skilled Manual,F,S,1,2,0,3,41610
20425,Sabrina,E,Torres,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0161,17/11/1952,High School,Skilled Manual,F,M,1,2,0,3,30463
20426,Johnathan,D,Perez,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0120,04/10/1952,High School,Skilled Manual,M,M,1,2,0,3,39790
20428,Brent,,Ma,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0128,04/07/1953,Partial College,Skilled Manual,M,M,0,2,0,3,53483
20430,Maurice,,Ashe,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0119,04/02/1954,Partial College,Skilled Manual,M,M,1,2,0,2,94235
20431,Corey,,Raje,Beaverton,Oregon,United States,97005,195-555-0161,09/12/1975,Partial College,Skilled Manual,M,S,1,2,0,0,43884
20432,Juan,W,Sanders,Lynnwood,Washington,United States,98036,893-555-0175,20/02/1975,High School,Skilled Manual,M,S,1,2,0,0,48866
20433,Chloe,R,Taylor,Milwaukie,Oregon,United States,97222,806-555-0179,27/06/1975,High School,Skilled Manual,F,M,1,2,0,0,36419
20434,Nathan,A,Sharma,Imperial Beach,California,United States,91932,416-555-0128,13/10/1975,Partial College,Skilled Manual,M,S,0,2,0,0,68778
20437,Gabriella,,Howard,West Covina,California,United States,91791,747-555-0199,12/10/1975,Partial College,Skilled Manual,F,S,0,2,0,0,65575
20438,Robert,C,Scott,West Covina,California,United States,91791,683-555-0131,22/12/1975,Partial College,Skilled Manual,M,S,1,2,0,0,96089
